antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"SALADA DE ALFACE, TOMATE E CEBOLA, ARROZ BRANCO",FEIJAO PRETO,0.20876288659793815,0.9149484536082474,0.1958762886597938,0.9382716049382716,1.0254912189184489,0.004869008396216373,1.377835051546391
"SALADA DE ALFACE, TOMATE E CEBOLA, FEIJAO PRETO",ARROZ BRANCO,0.24484536082474226,0.7989690721649485,0.1958762886597938,0.8,1.001290322580645,0.0002524178977574565,1.0051546391752577
"ARROZ BRANCO, SALADA OU VERDURA CRUA, EXCETO DE FRUTA",FEIJAO PRETO,0.16108247422680413,0.9149484536082474,0.15206185567010308,0.9439999999999998,1.0317521126760563,0.004679694972898274,1.518777614138435
"FEIJAO PRETO, SALADA OU VERDURA CRUA, EXCETO DE FRUTA",ARROZ BRANCO,0.18170103092783504,0.7989690721649485,0.15206185567010308,0.8368794326241135,1.0474490963166323,0.0068883515782761084,1.2324069923800982
"ARROZ BRANCO, TOMATE",FEIJAO PRETO,0.11984536082474227,0.9149484536082474,0.11855670103092783,0.9892473118279569,1.081205512645767,0.00890437347220746,7.909793814432918
"CARNE BOVINA, CAFE",FEIJAO PRETO,0.13788659793814434,0.9149484536082474,0.13015463917525774,0.9439252336448598,1.03167039620903,0.003995509618450438,1.516752577319588
"CARNE BOVINA, FRANGO EM PEDACOS",FEIJAO PRETO,0.1211340206185567,0.9149484536082474,0.11597938144329897,0.9574468085106383,1.0464489062031765,0.005147996599000962,1.9987113402061887
"SALADA DE ALFACE, TOMATE E CEBOLA, CARNE BOVINA",FEIJAO PRETO,0.14304123711340205,0.9149484536082474,0.1327319587628866,0.927927927927928,1.0141860170029184,0.001856600063768754,1.1800902061855685
"ACUCAR, ARROZ BRANCO, CAFE",FEIJAO PRETO,0.17010309278350516,0.9149484536082474,0.16237113402061856,0.9545454545454546,1.0432778489116519,0.006735572324370276,1.871134020618559
"ACUCAR, FEIJAO PRETO, CAFE",ARROZ BRANCO,0.18814432989690721,0.7989690721649485,0.16237113402061856,0.863013698630137,1.0801590808661068,0.012049633329790616,1.467525773195876
"ARROZ BRANCO, FEIJAO PRETO, CAFE",ACUCAR,0.22293814432989692,0.3543814432989691,0.16237113402061856,0.7283236994219653,2.055197057277982,0.0833659926665958,2.376425751261241
"ACUCAR, ARROZ BRANCO, CARNE BOVINA",FEIJAO PRETO,0.13015463917525774,0.9149484536082474,0.12371134020618557,0.9504950495049505,1.0388509273462558,0.004626554362844079,1.718041237113401
"ACUCAR, FEIJAO PRETO, CARNE BOVINA",ARROZ BRANCO,0.1481958762886598,0.7989690721649485,0.12371134020618557,0.8347826086956522,1.0448246844319775,0.00530741842916356,1.2167661421595226
"ACUCAR, ARROZ BRANCO, FRANGO EM PEDACOS",FEIJAO PRETO,0.10695876288659793,0.9149484536082474,0.10438144329896908,0.9759036144578314,1.0666214152384186,0.0065196885960251,3.529639175257738
"ACUCAR, FEIJAO PRETO, FRANGO EM PEDACOS",ARROZ BRANCO,0.11597938144329897,0.7989690721649485,0.10438144329896908,0.9,1.1264516129032258,0.011717504516951846,2.0103092783505154
"ARROZ BRANCO, CARNE BOVINA, CAFE",FEIJAO PRETO,0.10824742268041238,0.9149484536082474,0.10309278350515463,0.9523809523809523,1.0409121395036889,0.004051971516633002,1.7860824742268029
"SALADA DE ALFACE, TOMATE E CEBOLA, ARROZ BRANCO, CARNE BOVINA",FEIJAO PRETO,0.11469072164948453,0.9149484536082474,0.11082474226804123,0.9662921348314607,1.0561164741256528,0.005888643851631417,2.523195876288663
"SALADA DE ALFACE, TOMATE E CEBOLA, FEIJAO PRETO, CARNE BOVINA",ARROZ BRANCO,0.1327319587628866,0.7989690721649485,0.11082474226804123,0.8349514563106796,1.0450360162856247,0.004776012328621515,1.2180109157064882
ACUCAR,ARROZ BRANCO,0.27599486521181,0.6598202824133504,0.18998716302952504,0.6883720930232559,1.0432721020722107,0.007880153120833983,1.0916214818079055
CAFE,ACUCAR,0.15532734274711169,0.27599486521181,0.10269576379974327,0.6611570247933884,2.3955410340188354,0.05982621477454556,2.1366980807163656
ACUCAR,FEIJAO PRETO,0.27599486521181,0.7188703465982028,0.21694480102695765,0.7860465116279071,1.0934468438538207,0.01854027661281954,1.313975553943183
ARROZ,AGUA,0.18485237483953787,0.668806161745828,0.13093709884467267,0.7083333333333334,1.0591010876519515,0.007306691538640289,1.1355217311571615
AGUA,ARROZ BRANCO,0.668806161745828,0.6598202824133504,0.46598202824133506,0.6967370441458733,1.0559497225479286,0.02469015771841393,1.1217318535610408
ARROZ BRANCO,AGUA,0.6598202824133504,0.668806161745828,0.46598202824133506,0.7062256809338522,1.0559497225479286,0.02469015771841393,1.127375052070493
CAFE,AGUA,0.15532734274711169,0.668806161745828,0.10783055198973042,0.6942148760330578,1.0379911486175661,0.0039466680728559855,1.0830933629393191
CARNE BOVINA,AGUA,0.32220795892169446,0.668806161745828,0.2503209242618742,0.7768924302788844,1.161610754678025,0.0348262559714983,1.4844580964606637
