antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"CAFE COM LEITE, MARGARINA COM OU SEM SAL, CAFE",PAO FRANCES,0.1791951404707669,0.45709946848899013,0.13819286256643887,0.771186440677966,1.6871304690579423,0.05628285910144139,2.3726763969740423
"CAFE COM LEITE, PAO FRANCES, CAFE",MARGARINA COM OU SEM SAL,0.15641609719058466,0.5406226271829917,0.13819286256643887,0.8834951456310679,1.634217846623759,0.05363078116955482,3.9429891166793194
"CAFE COM LEITE, MARGARINA COM OU SEM SAL, ACUCAR, CAFE",PAO FRANCES,0.16552771450265755,0.45709946848899013,0.12908124525436598,0.7798165137614679,1.7060105458867993,0.05341861493500391,2.4656732472791694
"CAFE COM LEITE, PAO FRANCES, ACUCAR, CAFE",MARGARINA COM OU SEM SAL,0.14350797266514806,0.5406226271829917,0.12908124525436598,0.8994708994708995,1.663768503656144,0.051497588050428686,4.569595971706033
"CAFE COM LEITE, MARGARINA COM OU SEM SAL, PAO FRANCES, CAFE",ACUCAR,0.13819286256643887,0.7190584662110858,0.12908124525436598,0.9340659340659341,1.2990124975341448,0.02971249745602307,4.260946595798533
"CAFE COM LEITE, MARGARINA COM OU SEM SAL, CAFE","PAO FRANCES, ACUCAR",0.1791951404707669,0.3675018982536067,0.12908124525436598,0.7203389830508474,1.9600959518139796,0.06322669097353745,2.2616598789719515
"CAFE COM LEITE, PAO FRANCES, CAFE","MARGARINA COM OU SEM SAL, ACUCAR",0.15641609719058466,0.4403948367501898,0.12908124525436598,0.8252427184466019,1.8738701037830598,0.06019640366701663,3.202185100818358
CAFE,ACUCAR,0.24538063562453807,0.4220251293422025,0.19881744271988175,0.8102409638554217,1.9198879581372776,0.09526064823236421,3.0458358263236307
CAFE COM LEITE,ACUCAR,0.13968957871396895,0.4220251293422025,0.10569105691056911,0.7566137566137567,1.7928168348483589,0.04673854438604859,2.3747228381374734
ACUCAR,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.4220251293422025,0.6866223207686623,0.30376940133037694,0.7197898423817863,1.0483053355678762,0.013997527598739012,1.1183665927568365
MARGARINA COM OU SEM SAL,ACUCAR,0.14781966001478197,0.4220251293422025,0.11899482631189948,0.8049999999999999,1.9074693520140105,0.05661121517484072,2.963973695681012
PAO FRANCES,ACUCAR,0.1367331855136733,0.4220251293422025,0.10199556541019955,0.745945945945946,1.7675391678894308,0.044290725108420206,2.27500746961048
ALFACE,ARROZ BRANCO,0.15594974131559497,0.6164079822616408,0.12121212121212122,0.7772511848341233,1.2609362746769408,0.02508345583355047,1.7220833136764637
ALFACE,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.15594974131559497,0.6866223207686623,0.12342941611234294,0.7914691943127963,1.1526994832133621,0.01635084280695659,1.5027884163139156
"ARROZ (POLIDO, PARBOILIZADO, AGULHA, AGULHINHA, ETC)","FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.2535107169253511,0.6866223207686623,0.22394678492239467,0.8833819241982506,1.2865616183425543,0.049880668127382705,2.6872135994087176
"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",ARROZ BRANCO,0.6866223207686623,0.6164079822616408,0.5291943828529194,0.7707212055974165,1.2503426752677511,0.10595490353210318,1.673037485816599
ARROZ BRANCO,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.6164079822616408,0.6866223207686623,0.5291943828529194,0.8585131894484411,1.2503426752677511,0.10595490353210318,2.214889698974029
AZEITE DE OLIVA,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.376940133037694,0.6866223207686623,0.2734663710273466,0.7254901960784312,1.0566073576901156,0.014650862090156813,1.1415901171998726
BIFE,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.20916481892091648,0.6866223207686623,0.15964523281596452,0.7632508833922261,1.111602201538947,0.016027999425327843,1.3236698988428146
CAFE,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.24538063562453807,0.6866223207686623,0.18255728011825573,0.7439759036144578,1.0835300296989896,0.014073458614045908,1.2240163471153425
CARNE BOVINA,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.16186252771618626,0.6866223207686623,0.13155949741315595,0.8127853881278538,1.1837444888449797,0.020421072987186234,1.6738954085771451
FILE DE FRANGO,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.17073170731707318,0.6866223207686623,0.12416851441241686,0.7272727272727273,1.0592034445640475,0.006940313305572071,1.1490514905149052
FRANGO EM PEDACOS,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.1655580192165558,0.6866223207686623,0.1337767923133777,0.8080357142857143,1.1768270413655235,0.02010096093704336,1.6324790732051084
MARGARINA COM OU SEM SAL,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.14781966001478197,0.6866223207686623,0.10421286031042129,0.705,1.0267653390742733,0.0027165822958370583,1.062297217733348
OVO DE GALINHA,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.13895048041389504,0.6866223207686623,0.1123429416112343,0.8085106382978724,1.1775187229462016,0.01693644027752514,1.6365278804303198
"SALADA DE ALFACE, TOMATE E CEBOLA","FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.2616407982261641,0.6866223207686623,0.18329637841832963,0.7005649717514124,1.0203061429275144,0.0036479663325155454,1.0465631929046562
MARGARINA COM OU SEM SAL,PAO FRANCES,0.14781966001478197,0.1367331855136733,0.10347376201034737,0.7,5.11945945945946,0.08326190901497807,2.8775560482877554
PAO FRANCES,MARGARINA COM OU SEM SAL,0.1367331855136733,0.14781966001478197,0.10347376201034737,0.7567567567567568,5.11945945945946,0.08326190901497807,3.5034080643836747
"ARROZ (POLIDO, PARBOILIZADO, AGULHA, AGULHINHA, ETC), ACUCAR","FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.11456023651145603,0.6866223207686623,0.1049519586104952,0.9161290322580645,1.3342546616201951,0.026292343149192418,3.736426175450566
"CAFE, ARROZ BRANCO",ACUCAR,0.14486326681448633,0.4220251293422025,0.1204730229120473,0.8316326530612245,1.970576146395511,0.05933708399772972,3.4328204439069183
"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC), ACUCAR",ARROZ BRANCO,0.30376940133037694,0.6164079822616408,0.23798965262379895,0.7834549878345498,1.2710007176740357,0.0507437688769147,1.7714193178703996
"ACUCAR, ARROZ BRANCO","FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.2660753880266075,0.6866223207686623,0.23798965262379895,0.8944444444444445,1.3026731252242556,0.05529635219754736,2.9688411716653063
"AZEITE DE OLIVA, ACUCAR","FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.1943828529194383,0.6866223207686623,0.14634146341463414,0.7528517110266159,1.0964567976523263,0.012873857825455887,1.2679743021206429
"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC), CAFE",ACUCAR,0.18255728011825573,0.4220251293422025,0.14781966001478197,0.8097165991902835,1.9186454618291657,0.0707759002605144,3.0374424053718307
"ACUCAR, CAFE","FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.19881744271988175,0.6866223207686623,0.14781966001478197,0.7434944237918216,1.0828288002048811,0.011307166085166187,1.221718778452607
"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC), AGUA MINERAL",ARROZ BRANCO,0.13821138211382114,0.6164079822616408,0.10273466371027347,0.7433155080213903,1.2058823529411764,0.017540064535900346,1.4944105691056908
"AGUA MINERAL, ARROZ BRANCO","FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.1204730229120473,0.6866223207686623,0.10273466371027347,0.8527607361963191,1.2419647751061569,0.020015197128387327,2.1283567381128368
"ALFACE, FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",ARROZ BRANCO,0.12342941611234294,0.6164079822616408,0.1049519586104952,0.8502994011976048,1.3794425537414379,0.028869081272953415,2.56239467849224
"ALFACE, ARROZ BRANCO","FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.12121212121212122,0.6866223207686623,0.1049519586104952,0.8658536585365854,1.2610333692142088,0.02172501063853613,2.336088154269972
"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC), AZEITE DE OLIVA",ARROZ BRANCO,0.2734663710273466,0.6164079822616408,0.21877309682187732,0.8000000000000002,1.2978417266187052,0.05020624284049735,1.9179600886917973
"AZEITE DE OLIVA, ARROZ BRANCO","FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",0.2572062084257206,0.6866223207686623,0.21877309682187732,0.8505747126436782,1.2387810400504808,0.042169573076500766,2.0972198533174153
