antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"AGUA, ACUCAR, PAO FRANCES",CAFE COM LEITE,0.21784037558685446,0.5887323943661972,0.14835680751173708,0.6810344827586207,1.15678105923115,0.020107121602856576,1.2893795203654357
"AGUA, CAFE COM LEITE, PAO FRANCES",ACUCAR,0.1643192488262911,0.7924882629107981,0.14835680751173708,0.9028571428571427,1.1392687880839538,0.018135731446582454,2.1361502347417805
"AGUA, PAO DE SAL, ACUCAR",MARGARINA COM OU SEM SAL,0.1323943661971831,0.4892018779342723,0.10985915492957747,0.8297872340425533,1.6962061502021484,0.04509158235799776,3.0009389671361517
"AGUA, MARGARINA COM OU SEM SAL, PAO DE SAL",ACUCAR,0.11924882629107982,0.7924882629107981,0.10985915492957747,0.9212598425196851,1.1624902041273277,0.015355859728008112,2.635399061032865
"MARGARINA COM OU SEM SAL, PAO DE SAL, ACUCAR",AGUA,0.1352112676056338,0.8093896713615023,0.10985915492957747,0.8125000000000001,1.0038428074245942,0.00042055147788139235,1.0165884194053216
"AGUA, MARGARINA COM OU SEM SAL, PAO FRANCES",ACUCAR,0.20938967136150236,0.7924882629107981,0.18309859154929578,0.874439461883408,1.10340998448558,0.017159734620555894,1.6526827632461434
"AGUA, ACUCAR, PAO FRANCES",MARGARINA COM OU SEM SAL,0.21784037558685446,0.4892018779342723,0.18309859154929578,0.8405172413793104,1.7181398504202794,0.07653067072229938,3.202842278898618
"ACUCAR, CAFE COM LEITE, CAFE",MARGARINA COM OU SEM SAL,0.2460093896713615,0.4892018779342723,0.1643192488262911,0.66793893129771,1.3653646100423438,0.043970993409596884,1.5382656089795481
"CAFE COM LEITE, PAO FRANCES, CAFE",ACUCAR,0.107981220657277,0.7924882629107981,0.10046948356807511,0.9304347826086956,1.1740675870595507,0.014895633582402076,2.9829812206572757
"MARGARINA COM OU SEM SAL, ACUCAR, PAO FRANCES",CAFE,0.2431924882629108,0.5737089201877934,0.16056338028169015,0.6602316602316602,1.1508129593235976,0.02104168044259297,1.2546521553563807
"MARGARINA COM OU SEM SAL, PAO FRANCES, CAFE",ACUCAR,0.1784037558685446,0.7924882629107981,0.16056338028169015,0.9000000000000001,1.1356635071090049,0.019180497696665133,2.0751173708920216
"ACUCAR, PAO FRANCES, CAFE",MARGARINA COM OU SEM SAL,0.18873239436619718,0.4892018779342723,0.16056338028169015,0.8507462686567164,1.7390494743174723,0.06823513853071482,3.422347417840376
"PAO DE SAL, CAFE COM LEITE, ACUCAR",MARGARINA COM OU SEM SAL,0.12112676056338029,0.4892018779342723,0.10328638497652583,0.8527131782945736,1.7430701245368925,0.044030946240825236,3.4680504077094136
"MARGARINA COM OU SEM SAL, PAO DE SAL, CAFE COM LEITE",ACUCAR,0.10704225352112676,0.7924882629107981,0.10328638497652583,0.9649122807017545,1.2175729608381145,0.018456655425510823,5.914084507042273
"MARGARINA COM OU SEM SAL, ACUCAR, PAO FRANCES",CAFE COM LEITE,0.2431924882629108,0.5887323943661972,0.17370892018779344,0.7142857142857143,1.2132604237867397,0.030533624280896676,1.43943661971831
"MARGARINA COM OU SEM SAL, CAFE COM LEITE, PAO FRANCES",ACUCAR,0.19154929577464788,0.7924882629107981,0.17370892018779344,0.9068627450980393,1.1443232506272654,0.021908351517556046,2.228020756115644
"AGUA, CAFE COM LEITE, CAFE",MARGARINA COM OU SEM SAL,0.2300469483568075,0.4892018779342723,0.14647887323943662,0.636734693877551,1.3015785968898117,0.03393947409023784,1.406129661866329
"MARGARINA COM OU SEM SAL, CAFE COM LEITE, CAFE",AGUA,0.17464788732394365,0.8093896713615023,0.14647887323943662,0.8387096774193549,1.0362248334705486,0.005120677114329175,1.1817840375586859
"AGUA, MARGARINA COM OU SEM SAL, PAO FRANCES",CAFE,0.20938967136150236,0.5737089201877934,0.14178403755868543,0.6771300448430493,1.1802675904383757,0.021655315303400993,1.320318205529473
"AGUA, PAO FRANCES, CAFE",MARGARINA COM OU SEM SAL,0.16619718309859155,0.4892018779342723,0.14178403755868543,0.8531073446327683,1.743875858030515,0.060480063479468354,3.477356446370529
"AGUA, MARGARINA COM OU SEM SAL, PAO FRANCES",CAFE COM LEITE,0.20938967136150236,0.5887323943661972,0.14084507042253522,0.672645739910314,1.1425322376467055,0.017570587846326785,1.2563380281690144
